candidate_id,candidate_type,mean_label,arch_mean,arch_lags,arima_p,arima_q,volatility_label,arch_vol,p,o,q,distribution,volatility_group,is_asymmetric,is_heavy_tail,status,forecast_policy,validation_n_obs,validation_RMSE,validation_MAE,validation_QLIKE,test_n_obs,test_RMSE,test_MAE,test_QLIKE,warnings,aic,bic,converged,loglikelihood,n_params,fit_rows,context_rows,arima_aic,arima_bic,arima_converged,arima_warnings,garch_warnings,garch_aic,garch_bic,garch_converged,garch_loglikelihood,garch_n_params
arima_1_0_3_gjr_garch_2_1_1_normal,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"GJR-GARCH(2,1,1)",GARCH,2,1,1,normal,GJR-GARCH,True,False,success,fixed_train_parameters_recursive_state_updates,750,4.6814204530110795,2.3299674083015023,1.6244165918850388,745,3.5922728549855933,1.4005517861797672,1.0518569020747404,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6996.503970481133,7025.565861511076,True,-3493.2519852405667,5.0
arima_1_0_3_gjr_garch_2_1_1_t,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"GJR-GARCH(2,1,1)",GARCH,2,1,1,t,GJR-GARCH,True,True,success,fixed_train_parameters_recursive_state_updates,750,4.690465471331871,2.3620324806232844,1.6367200475901296,745,3.574525462464431,1.4219551036824956,1.0534943106571908,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6896.74516310859,6931.619432344522,True,-3442.372581554295,6.0
arima_1_0_3_gjr_garch_2_1_1_skewt,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"GJR-GARCH(2,1,1)",GARCH,2,1,1,skewt,GJR-GARCH,True,True,success,fixed_train_parameters_recursive_state_updates,750,4.691119834399186,2.360257406727272,1.6359094948536124,745,3.586759798744386,1.4185844892707473,1.0559617598043334,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6881.932651168381,6922.6192986103015,True,-3433.9663255841906,7.0
arima_1_0_3_gjr_garch_2_1_1_ged,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"GJR-GARCH(2,1,1)",GARCH,2,1,1,ged,GJR-GARCH,True,True,success,fixed_train_parameters_recursive_state_updates,750,4.683124805399517,2.3441623382341645,1.6312704143276382,745,3.5784474024079147,1.410162511655277,1.0519708466388118,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6919.855783783489,6954.730053019421,True,-3453.9278918917444,6.0
arima_1_0_3_gjr_garch_2_1_2_normal,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"GJR-GARCH(2,1,2)",GARCH,2,1,2,normal,GJR-GARCH,True,False,success,fixed_train_parameters_recursive_state_updates,750,4.6812781310644205,2.33013435730412,1.6239795152455572,745,3.5928130742817745,1.4008451911089612,1.0518516751900429,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6998.48064792691,7033.354917162842,True,-3493.240323963455,6.0
arima_1_0_3_gjr_garch_2_1_2_t,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"GJR-GARCH(2,1,2)",GARCH,2,1,2,t,GJR-GARCH,True,True,success,fixed_train_parameters_recursive_state_updates,750,4.690104286768099,2.362504397545551,1.6351852330498178,745,3.5765101481249792,1.4226516736435537,1.0534399356456987,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6898.621968990921,6939.3086164328415,True,-3442.3109844954606,7.0
arima_1_0_3_gjr_garch_2_1_2_skewt,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"GJR-GARCH(2,1,2)",GARCH,2,1,2,skewt,GJR-GARCH,True,True,success,fixed_train_parameters_recursive_state_updates,750,4.690981009882815,2.3604030591767073,1.6355411309000616,745,3.5872553759101047,1.4187607821033086,1.0559832365291153,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6883.924209842867,6930.423235490775,True,-3433.9621049214334,8.0
arima_1_0_3_gjr_garch_2_1_2_ged,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"GJR-GARCH(2,1,2)",GARCH,2,1,2,ged,GJR-GARCH,True,True,success,fixed_train_parameters_recursive_state_updates,750,4.682954734178442,2.3447993179215962,1.6300786718728923,745,3.580082943484696,1.4108878687789526,1.051956200523415,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6921.769816020733,6962.456463462653,True,-3453.8849080103664,7.0
arima_1_0_3_egarch_1_0_1_normal,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"EGARCH(1,0,1)",EGARCH,1,0,1,normal,EGARCH,False,False,success,fixed_train_parameters_recursive_state_updates,750,4.731894745711172,2.234441787741095,1.6381137918838629,745,3.625469529431142,1.336366261868442,1.0511730519315376,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6983.965887571505,7001.403022189471,True,-3488.9829437857525,3.0
arima_1_0_3_egarch_1_0_1_t,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"EGARCH(1,0,1)",EGARCH,1,0,1,t,EGARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.721228074772423,2.249327600367239,1.6411937674438923,745,3.599473936195528,1.3448934300909652,1.052776494631928,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6894.304041611351,6917.553554435305,True,-3443.1520208056754,4.0
arima_1_0_3_egarch_1_0_1_skewt,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"EGARCH(1,0,1)",EGARCH,1,0,1,skewt,EGARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.722178081110812,2.2472980183615583,1.6416190083061823,745,3.6017174709934268,1.343244893449389,1.053153438441594,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6878.790036395175,6907.8519274251175,True,-3434.3950181975874,5.0
arima_1_0_3_egarch_1_0_1_ged,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"EGARCH(1,0,1)",EGARCH,1,0,1,ged,EGARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.725817200205791,2.2416517791958124,1.6398554423301188,745,3.611708269112665,1.3401113724007392,1.0519966311678544,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6914.142668754308,6937.392181578262,True,-3453.071334377154,4.0
arima_1_0_3_egarch_1_0_2_normal,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"EGARCH(1,0,2)",EGARCH,1,0,2,normal,EGARCH,False,False,success,fixed_train_parameters_recursive_state_updates,750,4.731897490243784,2.234435548628301,1.6381174331420618,745,3.6254720806000496,1.3363605673679644,1.0511751449703135,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6985.9658870744515,7009.215399898406,True,-3488.9829435372258,4.0
arima_1_0_3_egarch_1_0_2_t,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"EGARCH(1,0,2)",EGARCH,1,0,2,t,EGARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.721224894495759,2.2493480601634093,1.641189600997783,745,3.5994762237828035,1.3449060622022218,1.0527803550515724,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6896.304042104883,6925.365933134825,True,-3443.1520210524413,5.0
arima_1_0_3_egarch_1_0_2_skewt,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"EGARCH(1,0,2)",EGARCH,1,0,2,skewt,EGARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.7221762566604575,2.247308713207594,1.6416156724300575,745,3.6017188817640617,1.3432521665430612,1.0531543068418474,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6880.790036297082,6915.664305533014,True,-3434.395018148541,6.0
arima_1_0_3_egarch_1_0_2_ged,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"EGARCH(1,0,2)",EGARCH,1,0,2,ged,EGARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.725824257006222,2.241641743694084,1.6398642841927782,745,3.611722215955032,1.3400985646074937,1.0520064549089536,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6916.14266847214,6945.204559502083,True,-3453.07133423607,5.0
arima_1_0_3_egarch_1_1_1_normal,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"EGARCH(1,1,1)",EGARCH,1,1,1,normal,EGARCH,True,False,success,fixed_train_parameters_recursive_state_updates,750,4.687937478202404,2.200946551673276,1.6148342422833597,745,3.5605165944259562,1.3187260221500638,1.0326548279300218,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6973.535689877981,6996.785202701935,True,-3482.7678449389905,4.0
arima_1_0_3_egarch_1_1_1_t,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"EGARCH(1,1,1)",EGARCH,1,1,1,t,EGARCH,True,True,success,fixed_train_parameters_recursive_state_updates,750,4.667016214758517,2.210735754215449,1.616660027049039,745,3.506835260710351,1.3287535879457057,1.0326890963206987,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6881.103069940573,6910.1649609705155,True,-3435.5515349702864,5.0
arima_1_0_3_egarch_1_1_1_skewt,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"EGARCH(1,1,1)",EGARCH,1,1,1,skewt,EGARCH,True,True,success,fixed_train_parameters_recursive_state_updates,750,4.671149434159808,2.2112466465940672,1.6176888969447114,745,3.5174616440896207,1.325970788920026,1.0341716519845332,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6867.319718166999,6902.193987402931,True,-3427.6598590834997,6.0
arima_1_0_3_egarch_1_1_1_ged,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"EGARCH(1,1,1)",EGARCH,1,1,1,ged,EGARCH,True,True,success,fixed_train_parameters_recursive_state_updates,750,4.674757358030353,2.204423788532697,1.615378786328726,745,3.528748044602828,1.3216635919816662,1.0319330924102696,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6903.550041043396,6932.611932073339,True,-3446.775020521698,5.0
arima_1_0_3_egarch_1_1_2_normal,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"EGARCH(1,1,2)",EGARCH,1,1,2,normal,EGARCH,True,False,success,fixed_train_parameters_recursive_state_updates,750,4.687936199022246,2.2009608827816347,1.6148284396665227,745,3.5605232717696675,1.3187369776507332,1.0326546112815094,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6975.535690540868,7004.597581570811,True,-3482.767845270434,5.0
arima_1_0_3_egarch_1_1_2_t,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"EGARCH(1,1,2)",EGARCH,1,1,2,t,EGARCH,True,True,success,fixed_train_parameters_recursive_state_updates,750,4.66702283235771,2.2107191015442633,1.6166692296548473,745,3.5068376114203863,1.32873826504774,1.0326910940021403,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6883.103069392546,6917.977338628478,True,-3435.551534696273,6.0
arima_1_0_3_egarch_1_1_2_skewt,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"EGARCH(1,1,2)",EGARCH,1,1,2,skewt,EGARCH,True,True,success,fixed_train_parameters_recursive_state_updates,750,4.671154438479674,2.211242877901816,1.6176920798243561,745,3.5174711128057683,1.325964782231711,1.034173594173348,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6869.319718368525,6910.0063658104455,True,-3427.6598591842626,7.0
arima_1_0_3_egarch_1_1_2_ged,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"EGARCH(1,1,2)",EGARCH,1,1,2,ged,EGARCH,True,True,success,fixed_train_parameters_recursive_state_updates,750,4.6747709752163065,2.2043964691200575,1.6153934543794233,745,3.528767622857469,1.32163803580616,1.0319403799713056,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6905.550039950607,6940.424309186539,True,-3446.7750199753036,6.0
arima_1_0_3_egarch_2_0_1_normal,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"EGARCH(2,0,1)",EGARCH,2,0,1,normal,EGARCH,False,False,success,fixed_train_parameters_recursive_state_updates,750,4.731768245622484,2.236091744972689,1.6411238501233523,745,3.6209135561719057,1.3353642511798427,1.0479594107168817,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6985.652203786698,7008.901716610652,True,-3488.826101893349,4.0
arima_1_0_3_egarch_2_0_1_t,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"EGARCH(2,0,1)",EGARCH,2,0,1,t,EGARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.7212513259562305,2.252409048145155,1.645033605624482,745,3.591968106324151,1.3432543776257628,1.0491152898670149,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6895.9511592384715,6925.013050268414,True,-3442.9755796192358,5.0
arima_1_0_3_egarch_2_0_1_skewt,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"EGARCH(2,0,1)",EGARCH,2,0,1,skewt,EGARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.722080537834525,2.2487279892890566,1.6437008962615975,745,3.5974481183588174,1.3421754880975467,1.050950118212641,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6880.6676164461405,6915.5418856820725,True,-3434.3338082230703,6.0
arima_1_0_3_egarch_2_0_1_ged,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"EGARCH(2,0,1)",EGARCH,2,0,1,ged,EGARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.725808468837798,2.2440861945858037,1.6435764242164352,745,3.6054819383625154,1.338789483345913,1.0483792465191746,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6915.816906853666,6944.878797883609,True,-3452.908453426833,5.0
arima_1_0_3_egarch_2_0_2_normal,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"EGARCH(2,0,2)",EGARCH,2,0,2,normal,EGARCH,False,False,success,fixed_train_parameters_recursive_state_updates,750,4.735880350666625,2.240077148487714,1.6457893009051858,745,3.6011364409201025,1.3333001563138056,1.0402000312178807,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6985.866549294425,7014.928440324367,True,-3487.9332746472123,5.0
arima_1_0_3_egarch_2_0_2_t,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"EGARCH(2,0,2)",EGARCH,2,0,2,t,EGARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.724507288389676,2.2550311885651406,1.6480985524791898,745,3.5718494492629254,1.3412132744720846,1.0437827687301005,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6897.056763284811,6931.9310325207425,True,-3442.5283816424053,6.0
arima_1_0_3_egarch_2_0_2_skewt,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"EGARCH(2,0,2)",EGARCH,2,0,2,skewt,EGARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.724626224706276,2.2511670881557007,1.6464517816549111,745,3.5811371084306542,1.34027991795163,1.0458654343447704,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6882.054411821182,6922.741059263102,True,-3434.027205910591,7.0
arima_1_0_3_egarch_2_0_2_ged,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"EGARCH(2,0,2)",EGARCH,2,0,2,ged,EGARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.729555554856238,2.2474042573003485,1.6472783358494738,745,3.585250521570157,1.3367473818386393,1.0420018933129849,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6916.7411352942545,6951.615404530186,True,-3452.3705676471272,6.0
arima_1_0_3_egarch_2_1_1_normal,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"EGARCH(2,1,1)",EGARCH,2,1,1,normal,EGARCH,True,False,success,fixed_train_parameters_recursive_state_updates,750,4.686313578187091,2.202516665954499,1.6199603794156399,745,3.540449725653964,1.3139630679897611,1.0273301006591744,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6974.20245521716,7003.264346247102,True,-3482.10122760858,5.0
arima_1_0_3_egarch_2_1_1_t,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"EGARCH(2,1,1)",EGARCH,2,1,1,t,EGARCH,True,True,success,fixed_train_parameters_recursive_state_updates,750,4.664330184268233,2.2148097116692473,1.6242617762747031,745,3.463773694299494,1.3219107130695762,1.0267933224510004,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6881.142380505324,6916.016649741256,True,-3434.571190252662,6.0
arima_1_0_3_egarch_2_1_1_skewt,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"EGARCH(2,1,1)",EGARCH,2,1,1,skewt,EGARCH,True,True,success,fixed_train_parameters_recursive_state_updates,750,4.668485304866812,2.213980829433595,1.623068539808653,745,3.485947706440596,1.3199686357164893,1.029010990541761,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6868.13814200899,6908.82478945091,True,-3427.069071004495,7.0
arima_1_0_3_egarch_2_1_1_ged,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"EGARCH(2,1,1)",EGARCH,2,1,1,ged,EGARCH,True,True,success,fixed_train_parameters_recursive_state_updates,750,4.672580035147377,2.2075449913019094,1.6221028333579528,745,3.4967222147253043,1.3149153916372178,1.026178720180572,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6904.001859598618,6938.8761288345495,True,-3446.000929799309,6.0
arima_1_0_3_egarch_2_1_2_normal,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"EGARCH(2,1,2)",EGARCH,2,1,2,normal,EGARCH,True,False,success,fixed_train_parameters_recursive_state_updates,750,4.686639933347299,2.2032920192065744,1.6190775545144258,745,3.5403415488330685,1.3143019184698435,1.0263142101671074,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6975.908675455489,7010.782944691421,True,-3481.9543377277446,6.0
arima_1_0_3_egarch_2_1_2_t,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"EGARCH(2,1,2)",EGARCH,2,1,2,t,EGARCH,True,True,success,fixed_train_parameters_recursive_state_updates,750,4.6635495542003556,2.213770462413632,1.6222266631078817,745,3.463489825117416,1.3206105929833982,1.0264311571746478,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6882.8891305148645,6923.575777956785,True,-3434.4445652574323,7.0
arima_1_0_3_egarch_2_1_2_skewt,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"EGARCH(2,1,2)",EGARCH,2,1,2,skewt,EGARCH,True,True,success,fixed_train_parameters_recursive_state_updates,750,4.668119186403031,2.2135609153125406,1.622246097807929,745,3.4860332233228455,1.319489601838151,1.0288732738536848,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6870.08965239051,6916.588678038419,True,-3427.044826195255,8.0
arima_1_0_3_egarch_2_1_2_ged,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"EGARCH(2,1,2)",EGARCH,2,1,2,ged,EGARCH,True,True,success,fixed_train_parameters_recursive_state_updates,750,4.672187528772352,2.2072283976231994,1.6204508837978429,745,3.49662677861322,1.3155679254157762,1.0256425593640326,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6905.762510417615,6946.449157859535,True,-3445.8812552088075,7.0
arima_1_0_3_aparch_1_0_1_normal,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"APARCH(1,0,1)",APARCH,1,0,1,normal,APARCH,False,False,success,fixed_train_parameters_recursive_state_updates,750,4.7362303613989765,2.2815340709201077,1.6436527348857313,745,3.668464068611882,1.3556702527634013,1.05611217829921,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6993.973414802884,7017.222927626838,True,-3492.986707401442,4.0
arima_1_0_3_aparch_1_0_1_t,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"APARCH(1,0,1)",APARCH,1,0,1,t,APARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.733012567829305,2.3058915321656865,1.6488431981776364,745,3.661486849539652,1.3698329699567664,1.0581722267374916,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6901.080514169404,6930.142405199346,True,-3445.540257084702,5.0
arima_1_0_3_aparch_1_0_1_skewt,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"APARCH(1,0,1)",APARCH,1,0,1,skewt,APARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.73178534208112,2.309964617203684,1.6483691264810125,745,3.6599589269741264,1.3724479958569538,1.059099018380007,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6884.843928628044,6919.718197863976,True,-3436.421964314022,6.0
arima_1_0_3_aparch_1_0_1_ged,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"APARCH(1,0,1)",APARCH,1,0,1,ged,APARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.733414997607278,2.2947857898424906,1.646373816705476,745,3.6639215395569833,1.3628734613992715,1.0572684860843422,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6921.566321172405,6950.628212202348,True,-3455.7831605862025,5.0
arima_1_0_3_aparch_1_0_2_normal,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"APARCH(1,0,2)",APARCH,1,0,2,normal,APARCH,False,False,success,fixed_train_parameters_recursive_state_updates,750,4.736235859006288,2.2815432138225935,1.6436540836124216,745,3.668475742612192,1.3556710135101566,1.0561190810786298,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6995.9734151536195,7025.035306183562,True,-3492.9867075768097,5.0
arima_1_0_3_aparch_1_0_2_t,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"APARCH(1,0,2)",APARCH,1,0,2,t,APARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.733012969578556,2.3058973943889614,1.6488412322609316,745,3.6614884431958803,1.3698366412830993,1.0581723058704864,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6903.080514185466,6937.954783421398,True,-3445.540257092733,6.0
arima_1_0_3_aparch_1_0_2_skewt,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"APARCH(1,0,2)",APARCH,1,0,2,skewt,APARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.731785850385518,2.3099608562117373,1.6483663282909544,745,3.659959410490746,1.3724477884206008,1.0590944339515507,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6886.843928531186,6927.530575973106,True,-3436.421964265593,7.0
arima_1_0_3_aparch_1_0_2_ged,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"APARCH(1,0,2)",APARCH,1,0,2,ged,APARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.733418333166705,2.2947850559895118,1.6463787444365074,745,3.6639264433709813,1.3628694333529967,1.0572729777356622,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6923.566321595912,6958.440590831844,True,-3455.783160797956,6.0
arima_1_0_3_aparch_1_1_1_normal,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"APARCH(1,1,1)",APARCH,1,1,1,normal,APARCH,True,False,success,fixed_train_parameters_recursive_state_updates,750,4.690922110620001,2.2317925943869783,1.6224851250225287,745,3.6231541954471185,1.329542328388806,1.0356050455115133,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6984.021434707734,7013.083325737677,True,-3487.010717353867,5.0
arima_1_0_3_aparch_1_1_1_t,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"APARCH(1,1,1)",APARCH,1,1,1,t,APARCH,True,True,success,fixed_train_parameters_recursive_state_updates,750,4.677016377332201,2.2452911549574424,1.6264853696545227,745,3.5986983851922476,1.3383552716390337,1.0348404985941984,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6888.021348474908,6922.89561771084,True,-3438.010674237454,6.0
arima_1_0_3_aparch_1_1_1_skewt,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"APARCH(1,1,1)",APARCH,1,1,1,skewt,APARCH,True,True,success,fixed_train_parameters_recursive_state_updates,750,4.679928292218902,2.254099698843508,1.6273952245013223,745,3.6028961895068172,1.3424666658417868,1.0377540225815691,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6873.941765211039,6914.628412652959,True,-3429.9708826055194,7.0
arima_1_0_3_aparch_1_1_1_ged,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"APARCH(1,1,1)",APARCH,1,1,1,ged,APARCH,True,True,success,fixed_train_parameters_recursive_state_updates,750,4.680780267196345,2.238166221880869,1.6241997568496833,745,3.6073159696403736,1.3337803386318614,1.0345553345821215,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6911.2650565029335,6946.139325738865,True,-3449.6325282514667,6.0
arima_1_0_3_aparch_1_1_2_normal,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"APARCH(1,1,2)",APARCH,1,1,2,normal,APARCH,True,False,success,fixed_train_parameters_recursive_state_updates,750,4.690925641961964,2.2317871043044573,1.6224811893562407,745,3.623158012373402,1.329542457209985,1.0356012201845288,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6986.021435046416,7020.895704282348,True,-3487.010717523208,6.0
arima_1_0_3_aparch_1_1_2_t,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"APARCH(1,1,2)",APARCH,1,1,2,t,APARCH,True,True,success,fixed_train_parameters_recursive_state_updates,750,4.677011184728749,2.2452702334758228,1.626488033115058,745,3.598686656633343,1.3383428052819686,1.0348376999268012,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6890.0213484676515,6930.707995909572,True,-3438.0106742338257,7.0
arima_1_0_3_aparch_1_1_2_skewt,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"APARCH(1,1,2)",APARCH,1,1,2,skewt,APARCH,True,True,success,fixed_train_parameters_recursive_state_updates,750,4.679921577199229,2.2541049310835235,1.6273926943742172,745,3.602887836960953,1.3424687039790832,1.0377553046074446,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6875.941764577243,6922.440790225151,True,-3429.9708822886214,8.0
arima_1_0_3_aparch_1_1_2_ged,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"APARCH(1,1,2)",APARCH,1,1,2,ged,APARCH,True,True,success,fixed_train_parameters_recursive_state_updates,750,4.680784150966533,2.238172735882719,1.6242038247402528,745,3.6073241984111424,1.3337805380303553,1.034560924003912,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6913.2650563832885,6953.951703825209,True,-3449.6325281916443,7.0
arima_1_0_3_aparch_2_0_1_normal,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"APARCH(2,0,1)",APARCH,2,0,1,normal,APARCH,False,False,success,fixed_train_parameters_recursive_state_updates,750,4.736219067491068,2.2816727444379783,1.6441558104785912,745,3.668294303370049,1.355646683854532,1.0554763909462055,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6995.960742225429,7025.022633255372,True,-3492.9803711127147,5.0
arima_1_0_3_aparch_2_0_1_t,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"APARCH(2,0,1)",APARCH,2,0,1,t,APARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.733194788533116,2.3070794715754577,1.6508568176860972,745,3.660834118200646,1.3701109979332482,1.0561079707958216,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6902.950792248324,6937.825061484256,True,-3445.475396124162,6.0
arima_1_0_3_aparch_2_0_1_skewt,two_step_arima,"ARIMA(1,0,3)",Zero,0,1.0,3.0,"APARCH(2,0,1)",APARCH,2,0,1,skewt,APARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.7317881238542085,2.310226088069318,1.648932178273113,745,3.659720245972639,1.3724623438578543,1.0584525188648028,,,,,,,,,7436.18600261576,7471.060271851692,True,,,6886.830983379126,6927.517630821047,True,-3436.415491689563,7.0
