model,split,regime,threshold_source,q50,q75,q90,n_obs,rmse,mae,qlike,mean_actual_var,mean_pred_var,pred_actual_ratio
ComboPair-GARCH11_ARIMAGARCH,test,extreme-volatility,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,75,10.621829559357785,6.0624535926369685,6.75752868881366,7.93821096681794,2.0687400646469194,0.26060532698039157
ComboPair-GARCH11_ARIMAGARCH,test,high-volatility,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,111,2.057295768032738,1.0498903429137867,1.755566876657693,1.52400099858541,1.6439054749653808,1.0786774263870347
ComboPair-GARCH11_ARIMAGARCH,test,normal,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,186,1.2503661137639743,0.6989932978695045,0.6390047310942621,0.5711382695332308,1.1736372491536526,2.054909138049567
ComboPair-GARCH11_HybridQLIKE,test,calm,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,364,1.328082905318669,1.1982483871249552,0.2562205314223467,0.08384782905334565,1.2820962161783007,15.29075028719713
ComboPair-GARCH11_HybridQLIKE,test,extreme-volatility,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,73,10.815372874258559,5.999066923599063,5.240774514775868,7.95855861532247,2.0797111216084696,0.2613175603939687
ComboPair-GARCH11_HybridQLIKE,test,high-volatility,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,109,1.4069701798997145,0.7100986232750072,1.4975741975416108,1.524715411321571,1.750262453399012,1.1479273052549162
ComboPair-GARCH11_HybridQLIKE,test,normal,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,180,1.1341897487078199,0.8422927232292927,0.7187564635251401,0.5675483883492694,1.4088793480370412,2.482395117242438
ComboStack-PoolA_Econometric,test,calm,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,373,1.2082033775729488,0.9678462979790554,-0.008997495773338932,0.0831955140456374,1.051041812024693,12.633395250711928
ComboStack-PoolA_Econometric,test,extreme-volatility,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,75,10.59645775748968,6.053332155241563,6.446887954993068,7.93821096681794,2.107377105598433,0.26547254972277246
ComboStack-PoolA_Econometric,test,high-volatility,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,111,1.4333004836075367,0.8923371378244146,1.656592306979009,1.52400099858541,1.6098660861954197,1.0563418840865002
ComboStack-PoolA_Econometric,test,normal,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,186,1.065299892058203,0.6662106640358633,0.63898680923035,0.5711382695332308,1.1647078806508486,2.0392748004834615
ComboStack-PoolB_GARCH_Neural,test,calm,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,364,1.313202003281569,1.1669685698654564,0.22031969998039866,0.08384782905334565,1.250816398918802,14.917695699944812
ComboStack-PoolB_GARCH_Neural,test,extreme-volatility,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,73,10.719510793311523,5.961461775795724,5.342820818076745,7.95855861532247,2.1794253166999846,0.2738467380894797
ComboStack-PoolB_GARCH_Neural,test,high-volatility,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,109,1.1943384630940204,0.7328534846403022,1.5104454870662678,1.524715411321571,1.7460556136754404,1.1451682069390374
ComboStack-PoolB_GARCH_Neural,test,normal,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,180,1.09115342973792,0.8012576602119396,0.6986213001693722,0.5675483883492694,1.3599017209492748,2.396098286711002
ComboStack-PoolC_GARCH_CalibratedNeural,test,calm,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,364,1.4718200671739434,1.3804577827395368,0.3933378339398486,0.08384782905334565,1.4643056117928825,17.463846450469962
ComboStack-PoolC_GARCH_CalibratedNeural,test,extreme-volatility,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,73,10.868649862649562,5.821815544435035,4.898243714835747,7.95855861532247,2.2043308988488532,0.2769761467365327
ComboStack-PoolC_GARCH_CalibratedNeural,test,high-volatility,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,109,0.709333932190998,0.5323287406168761,1.4606432377651704,1.524715411321571,1.7875420806408115,1.1723775252533397
ComboStack-PoolC_GARCH_CalibratedNeural,test,normal,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,180,1.1706480137559219,1.0412774253977517,0.8098993753922223,0.5675483883492694,1.6088258137470208,2.8346936521594865
ComboStack-PoolD_AllStable,test,calm,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,364,1.5465459646014248,1.4425928962863244,0.4271126652515026,0.08384782905334565,1.5264407253396697,18.204892631966867
ComboStack-PoolD_AllStable,test,extreme-volatility,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,73,10.81373998761357,5.797875104730945,4.688412745501433,7.95855861532247,2.3006516744066725,0.2890789382360355
ComboStack-PoolD_AllStable,test,high-volatility,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,109,0.7755243472107982,0.5980245126041169,1.4694710968869784,1.524715411321571,1.8700468419191827,1.2264891061200005
ComboStack-PoolD_AllStable,test,normal,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,180,1.253593888425255,1.112933606191557,0.8362619216057734,0.5675483883492694,1.6804179948082139,2.9608365195005795
EWMA(lambda=0.90),test,calm,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,373,1.3216646773887384,0.9015646461782548,-0.19459991375341706,0.08319551404563735,0.984470747297703,11.83321911753158
EWMA(lambda=0.90),test,extreme-volatility,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,75,10.77480196560601,6.113360519463974,8.344827792947813,7.93821096681794,1.9717460105232218,0.24838669805642657
EWMA(lambda=0.90),test,high-volatility,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,111,2.039870815813626,1.1052862126454743,2.03026662946273,1.52400099858541,1.6561309492344123,1.0866993858741867
EWMA(lambda=0.90),test,normal,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,186,1.3861940163965487,0.7922276025522559,0.7221143300155909,0.5711382695332308,1.183147781909455,2.0715610300048635
"GARCH(1,1)",test,calm,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,373,1.2522087294481514,0.9319726354995966,-0.07676533658803791,0.0831955140456374,1.015168149545234,12.202198173670247
"GARCH(1,1)",test,extreme-volatility,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,75,10.621829559357785,6.0624535926369685,6.75752868881366,7.93821096681794,2.0687400646469194,0.26060532698039157
"GARCH(1,1)",test,high-volatility,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,111,2.057295768032738,1.0498903429137867,1.755566876657693,1.52400099858541,1.6439054749653808,1.0786774263870347
"GARCH(1,1)",test,normal,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,186,1.2503661137639743,0.6989932978695045,0.6390047310942621,0.5711382695332308,1.1736372491536526,2.054909138049567
HAR-Parkinson,test,calm,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,373,1.1732412759262965,0.9579404463897797,0.007278918912586039,0.08319551404563735,1.0411359604354171,12.51432811466609
HAR-Parkinson,test,extreme-volatility,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,75,10.892760389377635,6.280225207986981,6.334914849106899,7.93821096681794,1.7916653622892451,0.2257014042305606
HAR-Parkinson,test,high-volatility,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,111,0.9779432553702433,0.7268430659935176,1.6235711566132771,1.52400099858541,1.4058219992546088,0.9224547756592707
HAR-Parkinson,test,normal,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,186,0.806354678683645,0.5535473243143406,0.6057443059185621,0.5711382695332308,1.080673776402299,1.8921403695912231
HistoricalMean,test,calm,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,373,1.1184089823963739,1.1155773943958078,0.25069901971559166,0.0831955140456374,1.198772908441445,14.409105132565813
HistoricalMean,test,extreme-volatility,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,75,11.554955616597907,6.7394380583764955,6.803245709300699,7.93821096681794,1.1987729084414447,0.15101298182328066
HistoricalMean,test,high-volatility,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,111,0.48499901462110234,0.3580198831315762,1.4525992915635768,1.52400099858541,1.1987729084414447,0.7865958812062167
HistoricalMean,test,normal,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,186,0.6608592707812957,0.6276346389082144,0.6577342071573734,0.5711382695332308,1.198772908441445,2.0989189000084965
Hybrid-LogTarget,test,calm,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,364,0.2554292407004452,0.23324149726275312,-0.9009096473848063,0.08384782905334565,0.3164267797538329,3.7738219740014487
Hybrid-LogTarget,test,extreme-volatility,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,73,12.083594383737347,7.522328335345255,18.631208583301095,7.95855861532247,0.43623027997721403,0.0548127243967705
Hybrid-LogTarget,test,high-volatility,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,109,1.2125803614312347,1.162706927813545,3.358581477453999,1.524715411321571,0.36200848350802617,0.2374269196861135
Hybrid-LogTarget,test,normal,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,180,0.31584607434425166,0.24770401478428355,0.6470252531908837,0.5675483883492694,0.3332548884847064,0.587183217018707
Hybrid-LogTarget-Small,test,calm,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,364,0.25613534916243486,0.2259575818885215,-0.9277064489641642,0.08384782905334565,0.30847115169629835,3.678940232311118
Hybrid-LogTarget-Small,test,extreme-volatility,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,73,12.08437830584744,7.537385170119166,19.92922005500072,7.95855861532247,0.4211734452033027,0.05292081965601472
Hybrid-LogTarget-Small,test,high-volatility,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,109,1.2104714883208916,1.158692005306358,3.4824212578974914,1.524715411321571,0.3660234060152129,0.24006014715753174
Hybrid-LogTarget-Small,test,normal,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,180,0.3199928747600435,0.25418053120139483,0.6909232266940487,0.5675483883492694,0.32954719442082314,0.5806503924349438
Hybrid-QLIKE,test,calm,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,364,1.7514475861071928,1.7441593528688124,0.6462225638289099,0.08384782905334565,1.828007181922158,21.80148493479949
Hybrid-QLIKE,test,extreme-volatility,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,73,11.139933766690236,5.91511269000627,4.570474550398699,7.95855861532247,2.0511775620996135,0.25773229315048557
Hybrid-QLIKE,test,high-volatility,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,109,0.5493687606230565,0.47128050955076917,1.4462317865099157,1.524715411321571,1.941907551310478,1.2736196780665443
Hybrid-QLIKE,test,normal,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,180,1.3230430040009336,1.3010282376336508,0.9268895961478177,0.5675483883492694,1.8685766259829204,3.2923653107671202
LSTM,test,calm,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,364,1.4472048801389927,1.4351990284084788,0.46779558541668625,0.08384782905334565,1.5190468574618246,18.116710648469823
LSTM,test,extreme-volatility,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,73,11.31498462715581,6.2102863857751,5.099183643837867,7.95855861532247,1.74827222954737,0.219671967506962
LSTM,test,high-volatility,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,109,0.39817103903132295,0.32653554021127573,1.4256096495577903,1.524715411321571,1.6237442405945663,1.0649490577308198
LSTM,test,normal,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,180,1.0308054625349292,0.9949527275821356,0.8054273442728166,0.5675483883492694,1.562501115931405,2.7530711883016425
LSTM-LogTarget,test,calm,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,364,0.23132107582445036,0.2044683604815395,-0.9743707662450865,0.08384782905334565,0.2867191672990978,3.4195180785978536
LSTM-LogTarget,test,extreme-volatility,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,73,12.077079553991586,7.542939300473666,20.255728986759802,7.95855861532247,0.41561931484880266,0.0522229382150454
LSTM-LogTarget,test,high-volatility,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,109,1.239961354155058,1.1901227192002282,3.782993009200712,1.524715411321571,0.33459269212134296,0.2194459960441598
LSTM-LogTarget,test,normal,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,180,0.34297945758019915,0.2782096076773495,0.7474822289366276,0.5675483883492694,0.2974157175961653,0.5240358772953393
LSTM-LogTarget-Small,test,calm,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,364,0.26931054147683897,0.24936256661097747,-0.8627783664932417,0.08384782905334565,0.33244153903151463,3.9648198741079956
LSTM-LogTarget-Small,test,extreme-volatility,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,73,12.144826770009315,7.574766597580192,20.278419969423833,7.95855861532247,0.3837920177422778,0.04822380989986929
LSTM-LogTarget-Small,test,high-volatility,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,109,1.229378586161519,1.1748180727914161,3.458009724127031,1.524715411321571,0.3498973385301549,0.22948370294681805
LSTM-LogTarget-Small,test,normal,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,180,0.30908164394113974,0.2439614148156391,0.6287317085974705,0.5675483883492694,0.342682165480279,0.6037937425511504
LSTM-QLIKE,test,calm,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,364,1.552331887832057,1.543859606481205,0.5347726088932021,0.08384782905334565,1.6277074355345507,19.412636605045208
LSTM-QLIKE,test,extreme-volatility,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,73,11.266484299039295,6.140831554155315,4.909112308355295,7.95855861532247,1.8177270611671552,0.22839902914926302
LSTM-QLIKE,test,high-volatility,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,109,0.4055387830779778,0.3435753617165818,1.4272427773565484,1.524715411321571,1.7079541497274275,1.1201789770374468
LSTM-QLIKE,test,normal,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,180,1.1200003013660422,1.0929001575305184,0.8464129919019241,0.5675483883492694,1.660448545879788,2.925651063355584
Refit-BestAsymmetric-rolling_1000_monthly,test,calm,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,373,1.2597780409250292,1.0087675460814616,0.024496730384856755,0.0831955140456374,1.091963060127099,13.12526369544512
Refit-BestAsymmetric-rolling_1000_monthly,test,extreme-volatility,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,75,10.545283933439418,5.993186135170858,6.427239695185943,7.93821096681794,2.1876336886760117,0.27558270973402116
Refit-BestAsymmetric-rolling_1000_monthly,test,high-volatility,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,111,1.4834778763664642,0.9190001968621095,1.6440572837939305,1.52400099858541,1.6804209381942965,1.1026376883965803
Refit-BestAsymmetric-rolling_1000_monthly,test,normal,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,186,1.125407253779132,0.705936045710781,0.654541583956167,0.5711382695332308,1.2060033076141112,2.111578530011185
Refit-BestGARCHFamily-fixed_train_only,test,calm,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,373,1.076592845147276,0.8549373323516872,-0.11621205848936737,0.0831955140456374,0.9381328463973246,11.276243162374191
Refit-BestGARCHFamily-fixed_train_only,test,extreme-volatility,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,75,10.748386562937235,6.219292561171252,6.755768690547408,7.93821096681794,1.8859349893316137,0.23757682898765253
Refit-BestGARCHFamily-fixed_train_only,test,high-volatility,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,111,1.331508206579292,0.8489057385491299,1.735962620450214,1.52400099858541,1.415192762956366,0.9286035667102315
Refit-BestGARCHFamily-fixed_train_only,test,normal,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,186,0.9143610603612339,0.5766875215912336,0.6087147309312037,0.5711382695332308,1.0507664893253883,1.8397760146315167
Refit-OriginalARIMAGARCH-expanding_quarterly,test,calm,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,373,1.2879572288893282,0.9823270456043092,-0.016368404021414405,0.0831955140456374,1.0655225596499465,12.807452082878504
Refit-OriginalARIMAGARCH-expanding_quarterly,test,extreme-volatility,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,75,10.701987610244812,6.089947579642646,6.514307685899194,7.93821096681794,2.032724491512015,0.25606833832067327
Refit-OriginalARIMAGARCH-expanding_quarterly,test,high-volatility,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,111,1.9471409550665266,1.0021707955411157,1.6904353235328444,1.52400099858541,1.6606947986915084,1.089694035786708
Refit-OriginalARIMAGARCH-expanding_quarterly,test,normal,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,186,1.2647987614396456,0.7233321625268693,0.6468981908589131,0.5711382695332308,1.2216675212816224,2.1390048372700434
Refit-OriginalGARCH-expanding_quarterly,test,calm,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,373,1.2859743801852632,0.978343404755719,-0.019724273446359356,0.0831955140456374,1.0615389188013564,12.759569202481794
Refit-OriginalGARCH-expanding_quarterly,test,extreme-volatility,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,75,10.633913109882132,6.05359732781411,6.516778040592738,7.93821096681794,2.0757958320423686,0.2614941629441802
Refit-OriginalGARCH-expanding_quarterly,test,high-volatility,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,111,2.021368607911322,1.0235310156588002,1.6941581604446576,1.52400099858541,1.6824794571793904,1.1039884217537137
Refit-OriginalGARCH-expanding_quarterly,test,normal,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,186,1.279419477817445,0.7223916577393154,0.6456242271713867,0.5711382695332308,1.22175859911779,2.1391643044972035
RollingVol-10,test,calm,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,373,1.585849923947425,0.8491893655321384,-0.3528154377846581,0.0831955140456374,0.9294360978784543,11.171709298756259
RollingVol-10,test,extreme-volatility,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,75,10.783941432228012,6.142450337957622,8.837506397236055,7.93821096681794,2.0226375546311846,0.25479765693881096
RollingVol-10,test,high-volatility,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,111,3.097491749032106,1.4778785704163744,2.6156585915866275,1.52400099858541,1.757567074496604,1.1532584795731708
RollingVol-10,test,normal,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,186,2.2172110811560892,0.9334989209892456,0.8900364700902141,0.5711382695332308,1.210454595743069,2.11937224366409
RollingVol-20,test,calm,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,373,1.572128822941607,0.9275642959262423,-0.23488913223602068,0.0831955140456374,1.0104545275374988,12.145541008175128
RollingVol-20,test,extreme-volatility,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,75,11.175901526235778,6.305170863816614,8.840260278032396,7.93821096681794,1.7748859605944702,0.22358765318956236
RollingVol-20,test,high-volatility,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,111,1.9937894094235866,1.1268786351159432,2.1615872516726964,1.52400099858541,1.6501440219864605,1.0827709584955243
RollingVol-20,test,normal,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,186,1.5682373436592467,0.8371901307489618,0.7647377431213671,0.5711382695332308,1.1900448666758723,2.0836370633129695
RollingVol-5,test,calm,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,373,1.5050822475874313,0.7954874901004055,-0.45802559044484314,0.0831955140456374,0.8693457636406278,10.44943076093914
RollingVol-5,test,extreme-volatility,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,75,10.664917201509704,6.459620903056224,10.95070339126396,7.93821096681794,2.3410390702669,0.29490764103556116
RollingVol-5,test,high-volatility,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,111,4.2941283611678625,1.758262465381779,4.552985736040647,1.52400099858541,1.9521887850953643,1.280962930409758
RollingVol-5,test,normal,test_actual_var_quantiles_for_diagnostic_grouping,0.2872709111767263,0.9910271514632224,2.3761147014451307,186,1.503710853427173,0.7759438090916625,1.7751165361308534,0.5711382695332308,0.9855926964577825,1.7256639049301832
