proxy,proxy_group,model,price_source,n_obs,rmse,mae,qlike,mean_actual_var,mean_pred_var,pred_actual_ratio,qlike_rank
yang_zhang_10,rolling_sensitivity,RollingVol-10,processed_clean,726,0.7576414135042726,0.42451704249431893,0.8236360575656673,1.1033282727841673,1.2185407392830263,1.1044226540194868,8.0
yang_zhang_10,rolling_sensitivity,RollingVol-20,processed_clean,726,1.3056123179674646,0.5345728199467155,0.7676563519617605,1.1033282727841673,1.208200177193738,1.0950505003782185,6.0
yang_zhang_10,rolling_sensitivity,RollingVol-5,processed_clean,726,1.626584206313148,0.7276167855533314,1.5339293300711765,1.1033282727841673,1.2018147037722362,1.089263035687054,16.0
yang_zhang_20,rolling_sensitivity,ARIMA-GARCH,processed_clean,726,1.0560609519194437,0.466335995952273,0.7931548971689848,1.0962790975068029,1.2360802749299291,1.12752334486817,3.0
yang_zhang_20,rolling_sensitivity,ARIMA-GARCH-LSTM,processed_clean,726,1.4617619212521014,1.0234260612068378,1.0804949339858496,1.0962790975068029,1.701790788777932,1.5523335185795346,12.0
yang_zhang_20,rolling_sensitivity,AdvGARCH-BestAsymmetric,processed_clean,726,1.1614488952674258,0.463994609375952,0.8182919883705231,1.0962790975068029,1.1304084713598492,1.031132011848684,6.0
yang_zhang_20,rolling_sensitivity,AdvGARCH-BestQLIKE,processed_clean,726,1.15187809954206,0.46340067217118985,0.8168766027111122,1.0962790975068029,1.128430246451634,1.0293275216301674,5.0
yang_zhang_20,rolling_sensitivity,Calibrated-Hybrid-LogTarget-Small-isotonic,processed_clean,726,1.4653233673531396,0.932458985972154,1.0380062815809832,1.0962790975068029,1.6066065595897965,1.4655087041644765,10.0
yang_zhang_20,rolling_sensitivity,ComboStack-PoolD_AllStable,processed_clean,726,1.4962990558541394,0.9902733106687581,1.0638728644228204,1.0962790975068029,1.694052811418728,1.5452751176880082,11.0
yang_zhang_20,rolling_sensitivity,EWMA(lambda=0.90),processed_clean,726,0.8465725471537062,0.37460514156605573,0.7554547437975219,1.0962790975068029,1.2114811329580946,1.1050845863186558,1.0
yang_zhang_20,rolling_sensitivity,"GARCH(1,1)",processed_clean,726,1.0825185056115394,0.47501816379682604,0.7935486913155734,1.0962790975068029,1.2413202424783485,1.1323031199823141,4.0
yang_zhang_20,rolling_sensitivity,HAR-Parkinson,processed_clean,726,1.3454562308100884,0.6209469588487069,0.9394420012079717,1.0962790975068029,1.1766173953397372,1.073282705121025,8.0
yang_zhang_20,rolling_sensitivity,HAR-SquaredReturn,processed_clean,726,1.3090163449338545,0.5898372462883985,0.8784987455365036,1.0962790975068029,1.2032527849264671,1.0975788808369582,7.0
yang_zhang_20,rolling_sensitivity,HistoricalMean,processed_clean,726,1.5403297869986734,0.7989751774182262,1.095799519007239,1.0962790975068029,1.198772908441445,1.0934924429077753,14.0
yang_zhang_20,rolling_sensitivity,Hybrid-QLIKE,processed_clean,726,1.6628993713392588,1.2196089991082373,1.1850200050148088,1.0962790975068029,1.8776064628411915,1.7127084399504755,15.0
yang_zhang_20,rolling_sensitivity,LSTM,processed_clean,726,1.4950839591050882,0.9494452348993581,1.0843974944632018,1.0962790975068029,1.5685885013299212,1.4308295258910448,13.0
yang_zhang_20,rolling_sensitivity,RollingVol-10,processed_clean,726,1.5024628410319287,0.6498491676233774,1.031144778979565,1.0962790975068029,1.2185407392830263,1.1115241931131181,9.0
yang_zhang_20,rolling_sensitivity,RollingVol-20,processed_clean,726,0.4947953693634894,0.31294246725576497,0.7655302548018746,1.0962790975068029,1.208200177193738,1.102091775663214,2.0
yang_zhang_20,rolling_sensitivity,RollingVol-5,processed_clean,726,2.2117053754560425,0.9036731675271021,1.921671081366872,1.0962790975068029,1.2018147037722362,1.0962670970425745,16.0
